timestamp,model_combination,recipe,experiment_file,classification,agent_0_role,agent_1_role,success_reason,num_interactions,num_sampled,processing_time_seconds
2025-08-21T02:50:39.606858,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-25-26_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,111,18,28.859687328338623
2025-08-21T02:51:17.423611,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_04-52-18_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,18,18,35.811421632766724
2025-08-21T02:51:49.452608,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-30-56_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,493,18,30.023771286010742
2025-08-21T02:52:42.386266,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-54-14_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,453,18,50.92796301841736
2025-08-21T02:53:29.887913,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-09-57_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,167,18,45.49573278427124
2025-08-21T02:53:57.995485,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_04-53-25_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,343,18,26.102313995361328
2025-08-21T02:54:43.765025,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-22-28_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,56,18,43.763975620269775
2025-08-21T02:55:22.129125,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-18-08_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,32,18,36.358561992645264
2025-08-21T02:55:37.896642,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-21-55_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,no_hierarchy,0,0,No reason provided,7,7,13.76222538948059
2025-08-21T02:56:03.131366,Qwen_Qwen3-1.7B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_05-19-52_player0_Qwen_Qwen3-1.7B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,40,18,23.229257345199585
2025-08-21T02:56:33.543074,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_10-12-49_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,94,18,28.402819871902466
2025-08-21T02:57:06.933230,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_08-24-23_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,69,18,31.385322093963623
2025-08-21T02:57:28.353295,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_09-16-13_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,203,18,19.414766311645508
2025-08-21T02:57:58.495346,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_08-51-25_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,156,18,28.13714075088501
2025-08-21T02:58:47.604665,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_08-12-03_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,21,18,47.10397720336914
2025-08-21T02:59:15.033395,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_08-15-28_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,59,18,25.423189163208008
2025-08-21T02:59:51.592874,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_10-27-23_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,80,18,34.55468678474426
2025-08-21T03:00:11.534916,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_08-49-57_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,7,7,17.937216758728027
2025-08-21T03:00:43.601666,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_09-46-55_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,171,18,30.061066150665283
2025-08-21T03:01:22.541548,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_potato_slices,experiment_2025-08-19_08-35-08_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,104,18,36.93486928939819
2025-08-21T03:02:22.030405,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_07-57-14_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,93,18,57.481483697891235
2025-08-21T03:02:53.541163,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_05-42-17_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,113,18,29.506121158599854
2025-08-21T03:03:47.432018,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_05-09-04_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,clear_hierarchy,1,0,No reason provided,120,18,51.885831117630005
2025-08-21T03:04:32.611953,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_05-58-47_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,210,18,43.17475652694702
2025-08-21T03:04:57.816523,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_06-30-15_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,191,18,23.198829412460327
2025-08-21T03:05:26.921538,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_07-31-04_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,166,18,27.09146738052368
2025-08-21T03:05:53.846195,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_04-52-18_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,107,18,24.91903018951416
2025-08-21T03:06:32.099574,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_06-57-51_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,214,18,36.24843144416809
2025-08-21T03:07:06.204437,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_05-26-01_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,39,18,32.099268436431885
2025-08-21T03:07:34.842561,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_green_bean_slices,experiment_2025-08-19_05-32-03_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,70,18,26.63254690170288
2025-08-21T03:08:20.086079,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_10-22-28_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,210,18,43.2361581325531
2025-08-21T03:08:44.240346,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_11-34-02_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,clear_hierarchy,1,0,No reason provided,85,18,22.148749351501465
2025-08-21T03:09:48.750101,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_09-14-43_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,clear_hierarchy,1,0,No reason provided,128,18,62.504932165145874
2025-08-21T03:10:29.391979,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_11-22-06_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,79,18,38.637871503829956
2025-08-21T03:11:19.626803,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_11-54-22_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,187,18,48.229867458343506
2025-08-21T03:11:42.385920,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_09-43-28_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,error,0,0,Error occurred during analysis,259,18,20.753613233566284
2025-08-21T03:12:19.534006,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_09-43-28_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,clear_hierarchy,1,0,No reason provided,259,18,34.14317059516907
2025-08-21T03:12:49.373938,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_11-48-15_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,39,18,27.833752632141113
2025-08-21T03:13:19.596883,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_09-34-07_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,60,18,28.21801447868347
2025-08-21T03:14:01.068152,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_10-52-56_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,clear_hierarchy,1,0,No reason provided,217,18,39.465449810028076
2025-08-21T03:15:02.531847,Qwen_Qwen3-14B_Qwen_Qwen3-32B,boiled_corn_slices,experiment_2025-08-19_12-19-56_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,30,18,59.45779728889465
2025-08-21T03:15:33.523282,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_08-00-32_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,clear_hierarchy,1,0,No reason provided,77,18,28.983776092529297
2025-08-21T03:15:59.788907,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_07-17-30_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,49,18,24.26080560684204
2025-08-21T03:16:35.779616,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_08-21-12_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,clear_hierarchy,1,0,No reason provided,51,18,33.98580002784729
2025-08-21T03:17:08.103649,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_07-37-11_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,58,18,30.31916046142578
2025-08-21T03:17:30.314642,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_07-45-52_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,102,18,20.206297397613525
2025-08-21T03:18:20.712223,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_09-06-57_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,51,18,48.3918879032135
2025-08-21T03:18:46.969336,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_08-28-48_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,no_hierarchy,0,0,No reason provided,265,18,24.252354621887207
2025-08-21T03:19:18.404193,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_07-27-06_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,clear_hierarchy,1,0,No reason provided,62,18,29.429107189178467
2025-08-21T03:19:50.391638,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_08-12-07_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,62,18,29.982604265213013
2025-08-21T03:20:22.274374,Qwen_Qwen3-14B_Qwen_Qwen3-32B,baked_pumpkin_slices,experiment_2025-08-19_07-25-09_player0_Qwen_Qwen3-14B_player1_Qwen_Qwen3-32B_baked_pumpkin_slices.json,clear_hierarchy,1,0,No reason provided,11,11,29.87789487838745
2025-08-21T03:21:10.725199,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_07-45-32_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,249,18,46.441487550735474
2025-08-21T03:21:38.660891,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_09-52-05_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,429,18,25.92739987373352
2025-08-21T03:22:24.209416,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_10-32-42_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,12,12,43.54292058944702
2025-08-21T03:22:47.157473,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_08-08-55_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,525,18,20.942647457122803
2025-08-21T03:23:15.778790,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_10-35-42_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,645,18,26.615541696548462
2025-08-21T03:23:50.476457,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_05-50-02_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,620,18,32.69180369377136
2025-08-21T03:24:28.266953,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_05-48-38_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,13,13,35.78443694114685
2025-08-21T03:24:55.048683,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_10-34-05_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,15,15,24.77610945701599
2025-08-21T03:25:24.802917,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_06-46-07_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,708,18,27.748838663101196
2025-08-21T03:25:52.689104,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,baked_pumpkin_slices,experiment_2025-08-19_08-55-09_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_baked_pumpkin_slices.json,fuzzy_hierarchy,0,0,No reason provided,565,18,25.87981915473938
2025-08-21T03:26:40.860872,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_04-52-18_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,10,10,46.16333270072937
2025-08-21T03:27:43.055391,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_06-41-22_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,376,18,60.18875312805176
2025-08-21T03:28:19.354334,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_10-30-43_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,606,18,34.29340720176697
2025-08-21T03:28:50.277674,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_08-16-01_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,548,18,28.91698932647705
2025-08-21T03:29:42.296379,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_04-53-43_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,503,18,50.013054609298706
2025-08-21T03:30:25.433993,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_09-11-54_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,346,18,41.13168287277222
2025-08-21T03:30:59.197661,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_09-44-54_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,466,18,31.75753164291382
2025-08-21T03:31:37.580060,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_05-39-39_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,618,18,36.376402854919434
2025-08-21T03:32:11.592950,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_10-29-03_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,12,12,32.00658655166626
2025-08-21T03:32:40.673816,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_green_bean_slices,experiment_2025-08-19_07-25-35_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_green_bean_slices.json,fuzzy_hierarchy,0,0,No reason provided,499,18,27.07553458213806
2025-08-21T03:33:10.784182,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_11-28-06_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,406,18,28.10201072692871
2025-08-21T03:33:51.014290,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_12-07-07_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,543,18,38.2243230342865
2025-08-21T03:34:33.987546,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_13-13-02_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,360,18,40.96691012382507
2025-08-21T03:35:24.180198,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_12-57-15_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,78,18,48.18683981895447
2025-08-21T03:35:53.748769,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_13-04-45_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,85,18,27.5638267993927
2025-08-21T03:36:21.843796,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_11-26-49_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,10,10,26.089707374572754
2025-08-21T03:37:10.922799,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_13-44-02_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,633,18,47.07360339164734
2025-08-21T03:37:48.169971,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_11-19-41_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,57,18,35.24092698097229
2025-08-21T03:38:15.130925,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_14-40-41_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,479,18,24.955348253250122
2025-08-21T03:38:52.746932,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_potato_slices,experiment_2025-08-19_15-19-40_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_potato_slices.json,fuzzy_hierarchy,0,0,No reason provided,10,10,35.610098123550415
2025-08-21T03:39:27.979586,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_14-45-35_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,597,18,33.22487425804138
2025-08-21T03:40:19.075416,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_15-30-13_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,520,18,49.08972501754761
2025-08-21T03:40:51.810130,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_13-21-54_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,545,18,30.728797912597656
2025-08-21T03:41:33.677202,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_14-05-09_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,588,18,39.86129570007324
2025-08-21T03:42:06.635592,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_12-18-03_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,567,18,30.95259928703308
2025-08-21T03:42:43.413790,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_16-08-43_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,437,18,34.77176094055176
2025-08-21T03:43:07.088018,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_13-05-38_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,177,18,21.668039083480835
2025-08-21T03:43:36.272117,Qwen_Qwen3-32B_Qwen_Qwen3-1.7B,boiled_corn_slices,experiment_2025-08-19_16-39-04_player0_Qwen_Qwen3-32B_player1_Qwen_Qwen3-1.7B_boiled_corn_slices.json,fuzzy_hierarchy,0,0,No reason provided,17,17,27.178048610687256
